start_time,datetime,flow_mean,flow_total,transactions_count_flow
1679781600000,2023-03-25 22:00:00,0.0,0.0,0
1679785200000,2023-03-25 23:00:00,0.0,0.0,0
1679788800000,2023-03-26 00:00:00,0.0,0.0,0
1679792400000,2023-03-26 01:00:00,0.0,0.0,0
1679796000000,2023-03-26 02:00:00,0.00255271,0.01021084,4
1679799600000,2023-03-26 03:00:00,0.52190439,2.08761757,4
1679803200000,2023-03-26 04:00:00,0.0,0.0,0
1679806800000,2023-03-26 05:00:00,0.0,0.0,0
1679810400000,2023-03-26 06:00:00,0.00253001,0.00253001,1
1679814000000,2023-03-26 07:00:00,0.00058125,0.00058125,1
1679817600000,2023-03-26 08:00:00,0.00359289,0.01077867,3
1679821200000,2023-03-26 09:00:00,0.0597,0.0597,1
1679824800000,2023-03-26 10:00:00,0.0,0.0,0
1679828400000,2023-03-26 11:00:00,0.0,0.0,0
1679832000000,2023-03-26 12:00:00,0.0,0.0,0
1679835600000,2023-03-26 13:00:00,0.00304,0.00304,1
1679839200000,2023-03-26 14:00:00,0.0,0.0,0
1679842800000,2023-03-26 15:00:00,0.00106061,0.00106061,1
1679846400000,2023-03-26 16:00:00,0.0,0.0,0
1679850000000,2023-03-26 17:00:00,0.0571,0.0571,1
1679853600000,2023-03-26 18:00:00,0.0,0.0,0
1679857200000,2023-03-26 19:00:00,0.00061096,0.00061096,1
1679860800000,2023-03-26 20:00:00,0.00084065,0.00084065,1
1679864400000,2023-03-26 21:00:00,0.0,0.0,0
1679868000000,2023-03-26 22:00:00,0.0,0.0,0
1679871600000,2023-03-26 23:00:00,0.0,0.0,0
1679875200000,2023-03-27 00:00:00,0.0,0.0,0
1679878800000,2023-03-27 01:00:00,0.0,0.0,0
1679882400000,2023-03-27 02:00:00,0.0,0.0,0
1679886000000,2023-03-27 03:00:00,0.34929327,3.14363939,9
1679889600000,2023-03-27 04:00:00,0.0003,0.0003,1
1679893200000,2023-03-27 05:00:00,0.0,0.0,0
1679896800000,2023-03-27 06:00:00,0.0,0.0,0
1679900400000,2023-03-27 07:00:00,0.0,0.0,0
1679904000000,2023-03-27 08:00:00,0.0,0.0,0
1679907600000,2023-03-27 09:00:00,0.00174598,0.00349195,2
1679911200000,2023-03-27 10:00:00,0.0,0.0,0
1679914800000,2023-03-27 11:00:00,0.0,0.0,0
1679918400000,2023-03-27 12:00:00,0.0,0.0,0
1679922000000,2023-03-27 13:00:00,0.0,0.0,0
1679925600000,2023-03-27 14:00:00,0.0,0.0,0
1679929200000,2023-03-27 15:00:00,0.00290028,0.00290028,1
1679932800000,2023-03-27 16:00:00,0.0,0.0,0
1679936400000,2023-03-27 17:00:00,0.00054137,0.00054137,1
1679940000000,2023-03-27 18:00:00,0.0,0.0,0
1679943600000,2023-03-27 19:00:00,0.0,0.0,0
1679947200000,2023-03-27 20:00:00,0.0,0.0,0
1679950800000,2023-03-27 21:00:00,0.0,0.0,0
1679954400000,2023-03-27 22:00:00,0.00198836,0.00198836,1
1679958000000,2023-03-27 23:00:00,0.0,0.0,0
1679961600000,2023-03-28 00:00:00,0.0,0.0,0
1679965200000,2023-03-28 01:00:00,0.0,0.0,0
1679968800000,2023-03-28 02:00:00,0.0,0.0,0
1679972400000,2023-03-28 03:00:00,0.48750443,2.43752213,5
1679976000000,2023-03-28 04:00:00,0.01106879,0.02213759,2
1679979600000,2023-03-28 05:00:00,0.0,0.0,0
1679983200000,2023-03-28 06:00:00,0.0,0.0,0
1679986800000,2023-03-28 07:00:00,0.1392,0.1392,1
1679990400000,2023-03-28 08:00:00,0.0,0.0,0
1679994000000,2023-03-28 09:00:00,0.0,0.0,0
1679997600000,2023-03-28 10:00:00,0.00380527,0.00380527,1
1680001200000,2023-03-28 11:00:00,0.002,0.002,1
1680004800000,2023-03-28 12:00:00,0.0,0.0,0
1680008400000,2023-03-28 13:00:00,0.0,0.0,0
1680012000000,2023-03-28 14:00:00,0.0,0.0,0
1680015600000,2023-03-28 15:00:00,0.0,0.0,0
1680019200000,2023-03-28 16:00:00,0.0,0.0,0
1680022800000,2023-03-28 17:00:00,0.00197363,0.00789452,4
1680026400000,2023-03-28 18:00:00,0.0,0.0,0
1680030000000,2023-03-28 19:00:00,0.00092,0.00092,1
1680033600000,2023-03-28 20:00:00,0.0,0.0,0
1680037200000,2023-03-28 21:00:00,0.0,0.0,0
1680040800000,2023-03-28 22:00:00,0.0,0.0,0
1680044400000,2023-03-28 23:00:00,0.00058099,0.00058099,1
1680048000000,2023-03-29 00:00:00,0.0,0.0,0
1680051600000,2023-03-29 01:00:00,0.0001,0.0001,1
1680055200000,2023-03-29 02:00:00,0.0,0.0,0
1680058800000,2023-03-29 03:00:00,0.04458967,0.04458967,1
1680062400000,2023-03-29 04:00:00,0.65763726,2.63054906,4
1680066000000,2023-03-29 05:00:00,0.0,0.0,0
1680069600000,2023-03-29 06:00:00,7.3e-05,7.3e-05,1
1680073200000,2023-03-29 07:00:00,0.0139,0.0139,1
1680076800000,2023-03-29 08:00:00,0.0398,0.0398,1
1680080400000,2023-03-29 09:00:00,0.01455989,0.02911978,2
1680084000000,2023-03-29 10:00:00,0.00575,0.023,4
1680087600000,2023-03-29 11:00:00,0.0063316,0.01899481,3
1680091200000,2023-03-29 12:00:00,0.0,0.0,0
1680094800000,2023-03-29 13:00:00,0.0,0.0,0
1680098400000,2023-03-29 14:00:00,0.0,0.0,0
1680102000000,2023-03-29 15:00:00,0.06342845,0.06342845,1
1680105600000,2023-03-29 16:00:00,0.00548435,0.01645305,3
1680109200000,2023-03-29 17:00:00,0.0,0.0,0
1680112800000,2023-03-29 18:00:00,0.0045,0.009,2
1680116400000,2023-03-29 19:00:00,0.0,0.0,0
1680120000000,2023-03-29 20:00:00,0.0072,0.0144,2
1680123600000,2023-03-29 21:00:00,0.0,0.0,0
1680127200000,2023-03-29 22:00:00,0.00316914,0.00633827,2
1680130800000,2023-03-29 23:00:00,0.0197,0.0197,1
1680134400000,2023-03-30 00:00:00,0.0,0.0,0
1680138000000,2023-03-30 01:00:00,0.0,0.0,0
1680141600000,2023-03-30 02:00:00,0.0,0.0,0
1680145200000,2023-03-30 03:00:00,0.00402995,0.0080599,2
1680148800000,2023-03-30 04:00:00,0.0,0.0,0
1680152400000,2023-03-30 05:00:00,0.62244645,2.48978579,4
1680156000000,2023-03-30 06:00:00,0.0,0.0,0
1680159600000,2023-03-30 07:00:00,0.0,0.0,0
1680163200000,2023-03-30 08:00:00,0.0,0.0,0
1680166800000,2023-03-30 09:00:00,0.0007083,0.0007083,1
1680170400000,2023-03-30 10:00:00,0.0,0.0,0
1680174000000,2023-03-30 11:00:00,0.0,0.0,0
1680177600000,2023-03-30 12:00:00,0.0,0.0,0
1680181200000,2023-03-30 13:00:00,0.0,0.0,0
1680184800000,2023-03-30 14:00:00,0.0,0.0,0
1680188400000,2023-03-30 15:00:00,0.00118337,0.00236673,2
1680192000000,2023-03-30 16:00:00,0.0,0.0,0
1680195600000,2023-03-30 17:00:00,0.00905315,0.0181063,2
1680199200000,2023-03-30 18:00:00,0.0,0.0,0
1680202800000,2023-03-30 19:00:00,0.0,0.0,0
1680206400000,2023-03-30 20:00:00,0.0,0.0,0
1680210000000,2023-03-30 21:00:00,0.00063587,0.00063587,1
1680213600000,2023-03-30 22:00:00,0.0,0.0,0
1680217200000,2023-03-30 23:00:00,0.0,0.0,0
1680220800000,2023-03-31 00:00:00,0.0,0.0,0
1680224400000,2023-03-31 01:00:00,0.00028437,0.00028437,1
1680228000000,2023-03-31 02:00:00,0.0021198,0.0021198,1
1680231600000,2023-03-31 03:00:00,0.0,0.0,0
1680235200000,2023-03-31 04:00:00,0.59996495,2.39985981,4
1680238800000,2023-03-31 05:00:00,0.0,0.0,0
1680242400000,2023-03-31 06:00:00,0.0,0.0,0
1680246000000,2023-03-31 07:00:00,0.0,0.0,0
1680249600000,2023-03-31 08:00:00,0.00110235,0.00220471,2
1680253200000,2023-03-31 09:00:00,0.15,0.15,1
1680256800000,2023-03-31 10:00:00,0.0,0.0,0
1680260400000,2023-03-31 11:00:00,0.0,0.0,0
1680264000000,2023-03-31 12:00:00,0.0,0.0,0
1680267600000,2023-03-31 13:00:00,0.0,0.0,0
1680271200000,2023-03-31 14:00:00,0.0,0.0,0
1680274800000,2023-03-31 15:00:00,0.0,0.0,0
1680278400000,2023-03-31 16:00:00,0.0,0.0,0
1680282000000,2023-03-31 17:00:00,0.0,0.0,0
1680285600000,2023-03-31 18:00:00,0.01475,0.0295,2
1680289200000,2023-03-31 19:00:00,0.0,0.0,0
1680292800000,2023-03-31 20:00:00,0.0,0.0,0
1680296400000,2023-03-31 21:00:00,0.01800116,0.03600232,2
1680300000000,2023-03-31 22:00:00,0.0,0.0,0
1680303600000,2023-03-31 23:00:00,0.0,0.0,0
1680307200000,2023-04-01 00:00:00,0.0,0.0,0
1680310800000,2023-04-01 01:00:00,0.0,0.0,0
1680314400000,2023-04-01 02:00:00,0.0,0.0,0
1680318000000,2023-04-01 03:00:00,0.33008151,2.31057058,7
1680321600000,2023-04-01 04:00:00,0.04,0.04,1
1680325200000,2023-04-01 05:00:00,0.0,0.0,0
1680328800000,2023-04-01 06:00:00,0.0,0.0,0
1680332400000,2023-04-01 07:00:00,0.0,0.0,0
1680336000000,2023-04-01 08:00:00,0.01690061,0.05070183,3
1680339600000,2023-04-01 09:00:00,0.0,0.0,0
1680343200000,2023-04-01 10:00:00,0.0085,0.0085,1
1680346800000,2023-04-01 11:00:00,0.0,0.0,0
1680350400000,2023-04-01 12:00:00,0.00888286,0.00888286,1
1680354000000,2023-04-01 13:00:00,0.0,0.0,0
1680357600000,2023-04-01 14:00:00,0.0,0.0,0
1680361200000,2023-04-01 15:00:00,0.00342125,0.00342125,1
1680364800000,2023-04-01 16:00:00,0.0,0.0,0
1680368400000,2023-04-01 17:00:00,0.1784,0.1784,1
1680372000000,2023-04-01 18:00:00,0.0,0.0,0
1680375600000,2023-04-01 19:00:00,1e-05,1e-05,1
1680379200000,2023-04-01 20:00:00,0.0,0.0,0
1680382800000,2023-04-01 21:00:00,0.0,0.0,0
1680386400000,2023-04-01 22:00:00,0.05011,0.10022,2
1680390000000,2023-04-01 23:00:00,0.0,0.0,0
1680393600000,2023-04-02 00:00:00,0.0,0.0,0
1680397200000,2023-04-02 01:00:00,0.02544,0.05088,2
1680400800000,2023-04-02 02:00:00,0.0,0.0,0
1680404400000,2023-04-02 03:00:00,0.47235301,2.36176503,5
1680408000000,2023-04-02 04:00:00,0.00415203,0.00415203,1
1680411600000,2023-04-02 05:00:00,0.0,0.0,0
1680415200000,2023-04-02 06:00:00,0.0,0.0,0
1680418800000,2023-04-02 07:00:00,0.0,0.0,0
1680422400000,2023-04-02 08:00:00,0.0,0.0,0
1680426000000,2023-04-02 09:00:00,0.0,0.0,0
1680429600000,2023-04-02 10:00:00,0.00440178,0.00440178,1
1680433200000,2023-04-02 11:00:00,0.02682,0.05364,2
1680436800000,2023-04-02 12:00:00,0.0,0.0,0
1680440400000,2023-04-02 13:00:00,0.0,0.0,0
1680444000000,2023-04-02 14:00:00,0.0062,0.0062,1
1680447600000,2023-04-02 15:00:00,0.163265,0.32653,2
1680451200000,2023-04-02 16:00:00,0.0046016,0.0046016,1
1680454800000,2023-04-02 17:00:00,0.0,0.0,0
1680458400000,2023-04-02 18:00:00,0.0,0.0,0
1680462000000,2023-04-02 19:00:00,0.0,0.0,0
1680465600000,2023-04-02 20:00:00,0.0,0.0,0
1680469200000,2023-04-02 21:00:00,0.0,0.0,0
1680472800000,2023-04-02 22:00:00,0.00073702,0.00073702,1
1680476400000,2023-04-02 23:00:00,0.0,0.0,0
1680480000000,2023-04-03 00:00:00,0.0,0.0,0
1680483600000,2023-04-03 01:00:00,0.0,0.0,0
1680487200000,2023-04-03 02:00:00,0.0,0.0,0
1680490800000,2023-04-03 03:00:00,0.00315265,0.00315265,1
1680494400000,2023-04-03 04:00:00,0.2585131,2.32661787,9
1680498000000,2023-04-03 05:00:00,0.01317,0.02634,2
1680501600000,2023-04-03 06:00:00,0.00716296,0.00716296,1
1680505200000,2023-04-03 07:00:00,0.0,0.0,0
1680508800000,2023-04-03 08:00:00,0.0,0.0,0
1680512400000,2023-04-03 09:00:00,0.00220611,0.00441222,2
1680516000000,2023-04-03 10:00:00,0.0,0.0,0
1680519600000,2023-04-03 11:00:00,0.0,0.0,0
1680523200000,2023-04-03 12:00:00,0.0,0.0,0
1680526800000,2023-04-03 13:00:00,0.00196,0.00196,1
1680530400000,2023-04-03 14:00:00,0.0,0.0,0
1680534000000,2023-04-03 15:00:00,0.0,0.0,0
1680537600000,2023-04-03 16:00:00,0.00100313,0.00100313,1
1680541200000,2023-04-03 17:00:00,0.0,0.0,0
1680544800000,2023-04-03 18:00:00,0.0,0.0,0
1680548400000,2023-04-03 19:00:00,0.0,0.0,0
1680552000000,2023-04-03 20:00:00,0.0,0.0,0
1680555600000,2023-04-03 21:00:00,0.00591611,0.01774832,3
1680559200000,2023-04-03 22:00:00,0.0,0.0,0
1680562800000,2023-04-03 23:00:00,0.0,0.0,0
1680566400000,2023-04-04 00:00:00,0.0169,0.0169,1
1680570000000,2023-04-04 01:00:00,0.0033,0.0033,1
1680573600000,2023-04-04 02:00:00,0.0,0.0,0
1680577200000,2023-04-04 03:00:00,0.37267679,2.23606074,6
1680580800000,2023-04-04 04:00:00,0.00097253,0.00194507,2
1680584400000,2023-04-04 05:00:00,0.0,0.0,0
1680588000000,2023-04-04 06:00:00,0.011303,0.011303,1
1680591600000,2023-04-04 07:00:00,0.0027,0.0027,1
1680595200000,2023-04-04 08:00:00,0.15,0.15,1
1680598800000,2023-04-04 09:00:00,0.00217831,0.00435661,2
1680602400000,2023-04-04 10:00:00,0.00156,0.00156,1
1680606000000,2023-04-04 11:00:00,0.0,0.0,0
1680609600000,2023-04-04 12:00:00,8.725,8.725,1
1680613200000,2023-04-04 13:00:00,0.0,0.0,0
1680616800000,2023-04-04 14:00:00,0.00668762,0.00668762,1
1680620400000,2023-04-04 15:00:00,0.0,0.0,0
1680624000000,2023-04-04 16:00:00,0.00148964,0.00148964,1
1680627600000,2023-04-04 17:00:00,0.0032,0.0032,1
1680631200000,2023-04-04 18:00:00,0.0,0.0,0
1680634800000,2023-04-04 19:00:00,0.0099,0.0198,2
1680638400000,2023-04-04 20:00:00,0.0,0.0,0
1680642000000,2023-04-04 21:00:00,0.0,0.0,0
1680645600000,2023-04-04 22:00:00,0.00822699,0.00822699,1
1680649200000,2023-04-04 23:00:00,0.0,0.0,0
1680652800000,2023-04-05 00:00:00,0.0,0.0,0
1680656400000,2023-04-05 01:00:00,0.0,0.0,0
1680660000000,2023-04-05 02:00:00,0.0,0.0,0
1680663600000,2023-04-05 03:00:00,0.0005,0.001,2
1680667200000,2023-04-05 04:00:00,0.00575132,0.00575132,1
1680670800000,2023-04-05 05:00:00,0.5991867,2.39674681,4
1680674400000,2023-04-05 06:00:00,0.0,0.0,0
1680678000000,2023-04-05 07:00:00,0.0008,0.0008,1
1680681600000,2023-04-05 08:00:00,0.0,0.0,0
1680685200000,2023-04-05 09:00:00,0.0,0.0,0
1680688800000,2023-04-05 10:00:00,0.02921703,0.05843407,2
1680692400000,2023-04-05 11:00:00,0.0579,0.1158,2
1680696000000,2023-04-05 12:00:00,0.0,0.0,0
1680699600000,2023-04-05 13:00:00,0.0,0.0,0
1680703200000,2023-04-05 14:00:00,0.0,0.0,0
1680706800000,2023-04-05 15:00:00,0.01,0.01,1
1680710400000,2023-04-05 16:00:00,0.0,0.0,0
1680714000000,2023-04-05 17:00:00,0.0051514,0.0051514,1
1680717600000,2023-04-05 18:00:00,0.0,0.0,0
1680721200000,2023-04-05 19:00:00,0.0,0.0,0
1680724800000,2023-04-05 20:00:00,0.0,0.0,0
1680728400000,2023-04-05 21:00:00,0.0015,0.0015,1
1680732000000,2023-04-05 22:00:00,0.00097894,0.00097894,1
1680735600000,2023-04-05 23:00:00,0.0,0.0,0
1680739200000,2023-04-06 00:00:00,0.0,0.0,0
1680742800000,2023-04-06 01:00:00,0.00253,0.00253,1
1680746400000,2023-04-06 02:00:00,0.0,0.0,0
1680750000000,2023-04-06 03:00:00,0.0758867,0.2276601,3
1680753600000,2023-04-06 04:00:00,0.66082255,2.64329022,4
1680757200000,2023-04-06 05:00:00,0.0,0.0,0
1680760800000,2023-04-06 06:00:00,0.00030331,0.00030331,1
1680764400000,2023-04-06 07:00:00,0.02,0.02,1
1680768000000,2023-04-06 08:00:00,0.0,0.0,0
1680771600000,2023-04-06 09:00:00,0.0,0.0,0
1680775200000,2023-04-06 10:00:00,0.0029217,0.00584339,2
1680778800000,2023-04-06 11:00:00,0.0026,0.0026,1
1680782400000,2023-04-06 12:00:00,6e-05,6e-05,1
1680786000000,2023-04-06 13:00:00,0.00805,0.0161,2
1680789600000,2023-04-06 14:00:00,0.0,0.0,0
1680793200000,2023-04-06 15:00:00,0.0,0.0,0
1680796800000,2023-04-06 16:00:00,0.00235,0.00235,1
1680800400000,2023-04-06 17:00:00,0.00037,0.00037,1
1680804000000,2023-04-06 18:00:00,0.0,0.0,0
1680807600000,2023-04-06 19:00:00,0.00647551,0.00647551,1
1680811200000,2023-04-06 20:00:00,0.0,0.0,0
1680814800000,2023-04-06 21:00:00,0.00171809,0.00343617,2
1680818400000,2023-04-06 22:00:00,0.0,0.0,0
1680822000000,2023-04-06 23:00:00,0.0,0.0,0
1680825600000,2023-04-07 00:00:00,0.0,0.0,0
1680829200000,2023-04-07 01:00:00,0.0,0.0,0
1680832800000,2023-04-07 02:00:00,0.0,0.0,0
1680836400000,2023-04-07 03:00:00,0.0,0.0,0
1680840000000,2023-04-07 04:00:00,0.47771219,2.38856096,5
1680843600000,2023-04-07 05:00:00,0.0,0.0,0
1680847200000,2023-04-07 06:00:00,0.00178851,0.00178851,1
1680850800000,2023-04-07 07:00:00,0.00339793,0.01019379,3
1680854400000,2023-04-07 08:00:00,0.0069,0.0069,1
1680858000000,2023-04-07 09:00:00,0.0,0.0,0
1680861600000,2023-04-07 10:00:00,0.00399864,0.00399864,1
1680865200000,2023-04-07 11:00:00,0.0,0.0,0
1680868800000,2023-04-07 12:00:00,0.0,0.0,0
1680872400000,2023-04-07 13:00:00,0.0,0.0,0
1680876000000,2023-04-07 14:00:00,0.01081412,0.02162824,2
1680879600000,2023-04-07 15:00:00,0.0,0.0,0
1680883200000,2023-04-07 16:00:00,0.0053,0.0053,1
1680886800000,2023-04-07 17:00:00,0.00255,0.0051,2
1680890400000,2023-04-07 18:00:00,0.0,0.0,0
1680894000000,2023-04-07 19:00:00,0.0,0.0,0
1680897600000,2023-04-07 20:00:00,0.0,0.0,0
1680901200000,2023-04-07 21:00:00,0.0,0.0,0
1680904800000,2023-04-07 22:00:00,0.00105285,0.00105285,1
1680908400000,2023-04-07 23:00:00,0.0,0.0,0
1680912000000,2023-04-08 00:00:00,0.0,0.0,0
1680915600000,2023-04-08 01:00:00,0.0,0.0,0
1680919200000,2023-04-08 02:00:00,0.01132355,0.01132355,1
1680922800000,2023-04-08 03:00:00,0.0,0.0,0
1680926400000,2023-04-08 04:00:00,0.61902427,2.47609709,4
1680930000000,2023-04-08 05:00:00,0.0,0.0,0
1680933600000,2023-04-08 06:00:00,0.0,0.0,0
1680937200000,2023-04-08 07:00:00,0.0,0.0,0
1680940800000,2023-04-08 08:00:00,0.00278376,0.00556752,2
1680944400000,2023-04-08 09:00:00,0.0,0.0,0
1680948000000,2023-04-08 10:00:00,0.00178308,0.00178308,1
1680951600000,2023-04-08 11:00:00,0.0,0.0,0
1680955200000,2023-04-08 12:00:00,0.0,0.0,0
1680958800000,2023-04-08 13:00:00,0.0,0.0,0
1680962400000,2023-04-08 14:00:00,0.00135459,0.00135459,1
1680966000000,2023-04-08 15:00:00,0.0,0.0,0
1680969600000,2023-04-08 16:00:00,0.0,0.0,0
1680973200000,2023-04-08 17:00:00,0.0,0.0,0
1680976800000,2023-04-08 18:00:00,0.0,0.0,0
1680980400000,2023-04-08 19:00:00,0.0,0.0,0
1680984000000,2023-04-08 20:00:00,0.00603804,0.00603804,1
1680987600000,2023-04-08 21:00:00,0.0,0.0,0
1680991200000,2023-04-08 22:00:00,0.0,0.0,0
1680994800000,2023-04-08 23:00:00,0.0,0.0,0
1680998400000,2023-04-09 00:00:00,0.0,0.0,0
1681002000000,2023-04-09 01:00:00,0.0,0.0,0
1681005600000,2023-04-09 02:00:00,0.01,0.01,1
1681009200000,2023-04-09 03:00:00,0.49520897,2.47604487,5
1681012800000,2023-04-09 04:00:00,0.00214204,0.00428408,2
1681016400000,2023-04-09 05:00:00,0.0,0.0,0
1681020000000,2023-04-09 06:00:00,0.0,0.0,0
1681023600000,2023-04-09 07:00:00,0.00179342,0.00179342,1
1681027200000,2023-04-09 08:00:00,0.0,0.0,0
1681030800000,2023-04-09 09:00:00,0.2258075,0.451615,2
1681034400000,2023-04-09 10:00:00,0.00250585,0.00250585,1
1681038000000,2023-04-09 11:00:00,0.0,0.0,0
1681041600000,2023-04-09 12:00:00,0.0,0.0,0
1681045200000,2023-04-09 13:00:00,0.0,0.0,0
1681048800000,2023-04-09 14:00:00,0.0,0.0,0
1681052400000,2023-04-09 15:00:00,0.0,0.0,0
1681056000000,2023-04-09 16:00:00,0.0,0.0,0
1681059600000,2023-04-09 17:00:00,0.03518915,0.03518915,1
1681063200000,2023-04-09 18:00:00,0.0,0.0,0
1681066800000,2023-04-09 19:00:00,0.0,0.0,0
1681070400000,2023-04-09 20:00:00,0.0,0.0,0
1681074000000,2023-04-09 21:00:00,0.0,0.0,0
1681077600000,2023-04-09 22:00:00,0.0,0.0,0
1681081200000,2023-04-09 23:00:00,0.01243225,0.01243225,1
1681084800000,2023-04-10 00:00:00,0.0,0.0,0
1681088400000,2023-04-10 01:00:00,0.0,0.0,0
1681092000000,2023-04-10 02:00:00,0.0,0.0,0
1681095600000,2023-04-10 03:00:00,0.2964436,2.37154881,8
1681099200000,2023-04-10 04:00:00,0.0,0.0,0
1681102800000,2023-04-10 05:00:00,0.0,0.0,0
1681106400000,2023-04-10 06:00:00,0.0,0.0,0
1681110000000,2023-04-10 07:00:00,0.0,0.0,0
1681113600000,2023-04-10 08:00:00,0.00068,0.00068,1
1681117200000,2023-04-10 09:00:00,0.00165741,0.00331482,2
1681120800000,2023-04-10 10:00:00,0.0,0.0,0
1681124400000,2023-04-10 11:00:00,0.00195825,0.00391651,2
1681128000000,2023-04-10 12:00:00,0.00088243,0.00088243,1
1681131600000,2023-04-10 13:00:00,0.0,0.0,0
1681135200000,2023-04-10 14:00:00,0.0,0.0,0
1681138800000,2023-04-10 15:00:00,0.00435015,0.00435015,1
1681142400000,2023-04-10 16:00:00,0.10887,0.10887,1
1681146000000,2023-04-10 17:00:00,0.0,0.0,0
1681149600000,2023-04-10 18:00:00,0.0,0.0,0
1681153200000,2023-04-10 19:00:00,0.0,0.0,0
1681156800000,2023-04-10 20:00:00,0.0,0.0,0
1681160400000,2023-04-10 21:00:00,0.0,0.0,0
1681164000000,2023-04-10 22:00:00,0.315,0.315,1
1681167600000,2023-04-10 23:00:00,0.00606352,0.00606352,1
1681171200000,2023-04-11 00:00:00,0.0,0.0,0
1681174800000,2023-04-11 01:00:00,0.01893847,0.01893847,1
1681178400000,2023-04-11 02:00:00,0.00674538,0.01349077,2
1681182000000,2023-04-11 03:00:00,0.00433831,0.00867662,2
1681185600000,2023-04-11 04:00:00,0.59257927,2.37031709,4
1681189200000,2023-04-11 05:00:00,0.0,0.0,0
1681192800000,2023-04-11 06:00:00,0.0,0.0,0
1681196400000,2023-04-11 07:00:00,0.0,0.0,0
1681200000000,2023-04-11 08:00:00,0.0,0.0,0
1681203600000,2023-04-11 09:00:00,0.0,0.0,0
1681207200000,2023-04-11 10:00:00,0.00092416,0.00184832,2
1681210800000,2023-04-11 11:00:00,0.011885,0.02377,2
1681214400000,2023-04-11 12:00:00,0.01682811,0.01682811,1
1681218000000,2023-04-11 13:00:00,0.0,0.0,0
1681221600000,2023-04-11 14:00:00,0.0,0.0,0
1681225200000,2023-04-11 15:00:00,0.0,0.0,0
1681228800000,2023-04-11 16:00:00,0.006,0.006,1
1681232400000,2023-04-11 17:00:00,0.02336487,0.04672974,2
1681236000000,2023-04-11 18:00:00,0.0415695,0.12470851,3
1681239600000,2023-04-11 19:00:00,0.0,0.0,0
1681243200000,2023-04-11 20:00:00,0.001,0.001,1
1681246800000,2023-04-11 21:00:00,0.02664894,0.02664894,1
1681250400000,2023-04-11 22:00:00,0.0,0.0,0
1681254000000,2023-04-11 23:00:00,0.0,0.0,0
1681257600000,2023-04-12 00:00:00,0.00056009,0.00056009,1
1681261200000,2023-04-12 01:00:00,0.00475498,0.00475498,1
1681264800000,2023-04-12 02:00:00,0.0,0.0,0
1681268400000,2023-04-12 03:00:00,0.58796542,2.35186169,4
1681272000000,2023-04-12 04:00:00,0.001,0.001,1
1681275600000,2023-04-12 05:00:00,0.0,0.0,0
1681279200000,2023-04-12 06:00:00,0.0,0.0,0
1681282800000,2023-04-12 07:00:00,0.00035,0.0007,2
1681286400000,2023-04-12 08:00:00,0.0086,0.0086,1
1681290000000,2023-04-12 09:00:00,0.0,0.0,0
1681293600000,2023-04-12 10:00:00,0.00166882,0.00166882,1
1681297200000,2023-04-12 11:00:00,0.003,0.003,1
1681300800000,2023-04-12 12:00:00,0.0,0.0,0
1681304400000,2023-04-12 13:00:00,0.00908476,0.00908476,1
1681308000000,2023-04-12 14:00:00,0.1095,0.1095,1
1681311600000,2023-04-12 15:00:00,0.012,0.012,1
1681315200000,2023-04-12 16:00:00,0.000405,0.000405,1
1681318800000,2023-04-12 17:00:00,0.0,0.0,0
1681322400000,2023-04-12 18:00:00,0.0,0.0,0
1681326000000,2023-04-12 19:00:00,0.00075,0.00075,1
1681329600000,2023-04-12 20:00:00,0.02898507,0.05797013,2
1681333200000,2023-04-12 21:00:00,0.0,0.0,0
1681336800000,2023-04-12 22:00:00,0.0003,0.0003,1
1681340400000,2023-04-12 23:00:00,0.0,0.0,0
1681344000000,2023-04-13 00:00:00,0.0,0.0,0
1681347600000,2023-04-13 01:00:00,0.00264883,0.00529767,2
1681351200000,2023-04-13 02:00:00,0.0,0.0,0
1681354800000,2023-04-13 03:00:00,0.54762803,2.19051213,4
1681358400000,2023-04-13 04:00:00,0.0089,0.0089,1
1681362000000,2023-04-13 05:00:00,0.0,0.0,0
1681365600000,2023-04-13 06:00:00,0.01532566,0.01532566,1
1681369200000,2023-04-13 07:00:00,0.0,0.0,0
1681372800000,2023-04-13 08:00:00,0.0003846,0.0003846,1
1681376400000,2023-04-13 09:00:00,0.0,0.0,0
1681380000000,2023-04-13 10:00:00,0.0,0.0,0
1681383600000,2023-04-13 11:00:00,0.015,0.015,1
1681387200000,2023-04-13 12:00:00,0.0017,0.0017,1
1681390800000,2023-04-13 13:00:00,0.0,0.0,0
1681394400000,2023-04-13 14:00:00,0.01022,0.02044,2
1681398000000,2023-04-13 15:00:00,0.0,0.0,0
1681401600000,2023-04-13 16:00:00,0.0,0.0,0
1681405200000,2023-04-13 17:00:00,0.0,0.0,0
1681408800000,2023-04-13 18:00:00,0.0,0.0,0
1681412400000,2023-04-13 19:00:00,0.0,0.0,0
1681416000000,2023-04-13 20:00:00,0.00253131,0.00506262,2
1681419600000,2023-04-13 21:00:00,0.001,0.001,1
1681423200000,2023-04-13 22:00:00,0.0,0.0,0
1681426800000,2023-04-13 23:00:00,0.0,0.0,0
1681430400000,2023-04-14 00:00:00,0.0,0.0,0
1681434000000,2023-04-14 01:00:00,5.093e-05,0.0001528,3
1681437600000,2023-04-14 02:00:00,0.00516189,0.01548566,3
