start_time,close,date,high,low,open,volume
1651363200000,38470.93792524,2022-05-01,38686.45285889,37397.21815815,37640.06418656,36761.45865534993
1651449600000,38512.43978271,2022-05-02,39170.29545513,38055.14660569,38471.55584405,63224.90857430404
1651536000000,37723.29276435,2022-05-03,38644.4099033,37518.77258566,38514.5372716,50736.61982209931
1651622400000,39677.68275894,2022-05-04,40031.98808457,37662.26153073,37723.80250506,77665.73811842556
1651708800000,36544.40777806,2022-05-05,39846.89716279,35514.74006627,39686.31510972,124548.11452349024
1651795200000,36002.5773188,2022-05-06,36664.01420274,35251.56989445,36544.19149679,102723.41321661224
1651881600000,35465.72692242,2022-05-07,36132.93919107,34791.95856888,36008.98920779,43618.41483860617
1651968000000,34038.43980772,2022-05-08,35505.73859604,33709.76759197,35465.74377482,98874.5249474032
1652054400000,30083.57233581,2022-05-09,34235.53118826,30046.2702404,34039.24049762,235912.42933672157
1652140800000,31006.85487068,2022-05-10,32646.66291717,29763.27228611,30084.51292663,196580.41203453773
1652227200000,28977.74491311,2022-05-11,35397.47258187,27715.85520007,31012.95032273,272796.44094802823
1652313600000,28957.81555642,2022-05-12,30113.10892253,25743.11860955,28982.23276194,299697.7963557235
1652400000000,29238.61679663,2022-05-13,31005.01497581,28680.80863362,28973.4754802,121783.50415392652
1652486400000,30045.83244164,2022-05-14,30317.74540934,28579.72921981,29236.97769572,65726.16332327599
1652572800000,31293.95700051,2022-05-15,31435.06944999,29429.19227229,30047.76679768,59148.747084889466
1652659200000,29840.82995469,2022-05-16,31299.18346946,29058.30185402,31297.03431695,137642.0989177168
1652745600000,30413.02861782,2022-05-17,30756.34339815,29414.72790824,29843.44282115,137496.33560166063
1652832000000,28676.32617195,2022-05-18,30681.59737609,28611.71971497,30412.29635405,166718.41094939367
1652918400000,30298.15880155,2022-05-19,30514.63076171,28652.99465902,28675.35602248,168964.71505901968
1653004800000,29166.6174823,2022-05-20,30749.73543098,28697.69672304,30296.08781136,166259.31161653873
1653091200000,29417.40251725,2022-05-21,29627.46295865,28913.63895436,29163.85744325,59667.48012460437
1653177600000,30277.48700072,2022-05-22,30464.69363922,29225.22360073,29421.84334384,87279.1133400068
1653264000000,29079.27641407,2022-05-23,30643.96429159,28841.77006234,30275.70476919,154731.971457738
1653350400000,29622.10685544,2022-05-24,29820.07363775,28632.46395426,29088.33629695,133794.7391323105
1653436800000,29519.67858757,2022-05-25,30191.79380776,29305.3548502,29625.88479554,137070.40233069778
1653523200000,29171.93285363,2022-05-26,29863.28238815,27991.85155794,29518.92798166,213676.8536760576
1653609600000,28603.5935382,2022-05-27,29366.8278752,28252.31962869,29178.25293086,200692.16189718252
1653696000000,29014.40580367,2022-05-28,29254.06222111,28453.87236287,28603.92848243,72130.08613359618
1653782400000,29458.48420614,2022-05-29,29572.00248169,28814.51638281,29011.10081591,61355.13865686679
1653868800000,31727.11837466,2022-05-30,32321.31918739,29271.59309042,29460.6772543,204146.023486632
1653955200000,31807.83032774,2022-05-31,32384.26683073,31204.63645986,31717.57443554,147618.33608643824
1654041600000,29799.93290151,2022-06-01,31966.14089391,29298.90072831,31787.67338452,220888.26753142485
1654128000000,30464.21142335,2022-06-02,30738.58293757,29571.49061109,29807.73629275,137526.7341925353
1654214400000,29673.20122426,2022-06-03,30679.69908906,29254.95805303,30439.11720175,121236.23709052493
1654300800000,29840.26607847,2022-06-04,29976.51062936,29459.38164463,29689.01126444,53496.44738274424
1654387200000,29897.22098206,2022-06-05,30185.91358176,29509.20559892,29844.4490257,53981.12876274021
1654473600000,31349.98649918,2022-06-06,31741.47515609,29864.5357297,29896.84862302,155628.49826510585
1654560000000,31124.50393023,2022-06-07,31572.92379682,29194.90576767,31353.60369688,226402.00785701087
1654646400000,30209.77059859,2022-06-08,31304.74284757,29845.05966142,31120.83162002,149960.1771867203
1654732800000,30081.96887092,2022-06-09,30680.31340129,29917.36309233,30196.36166024,99346.84723108914
1654819200000,29067.76826613,2022-06-10,30379.12344459,28838.47890674,30089.01202269,170520.47029031676
1654905600000,28391.96630812,2022-06-11,29407.12357293,28077.52792409,29070.12519963,129831.58703758572
1654992000000,26565.16765311,2022-06-12,28529.70712337,26547.09428178,28395.57883824,198113.5143909957
1655078400000,22447.27391526,2022-06-13,26889.7368641,21902.24303,26556.00960889,681906.6548049267
1655164800000,22115.4598811,2022-06-14,23326.02547212,20812.04865197,22450.70631761,479714.93192306656
1655251200000,22555.35086606,2022-06-15,22772.43352291,20074.31368529,22109.69463421,524554.9973903635
1655337600000,20372.20528893,2022-06-16,22976.75074821,20206.04057217,22554.84294479,267603.20770206465
1655424000000,20441.05058117,2022-06-17,21354.25248519,20213.93383125,20372.73400063,229572.71248736884
1655510400000,18945.87007242,2022-06-18,20741.75402983,17589.4597869,20440.94993386,470904.071578176
1655596800000,20545.49953181,2022-06-19,20783.64000578,17940.95392222,18943.6521201,311174.1723707289
1655683200000,20551.88106952,2022-06-20,21056.01723216,19611.37855755,20548.54573171,250630.8653678744
1655769600000,20700.45605168,2022-06-21,21697.14781061,20328.53471097,20553.97248538,228002.7628133776
1655856000000,19966.62079244,2022-06-22,20870.48215791,19724.84264852,20702.61463002,229643.97550374956
1655942400000,21098.5528252,2022-06-23,21209.51058785,19867.15133492,19966.68868913,194924.45553590893
1656028800000,21222.60836403,2022-06-24,21540.94608484,20714.8554715,21093.09045853,182209.9570062972
1656115200000,21474.06804164,2022-06-25,21590.51512173,20891.40103171,21222.25157464,114523.56497701546
1656201600000,21027.32638259,2022-06-26,21875.33897279,20965.48170834,21476.27046854,112695.16536203402
1656288000000,20719.22923745,2022-06-27,21522.98501349,20496.03433159,21029.38989724,144077.39410059163
1656374400000,20260.9324245,2022-06-28,21190.81517886,20174.55257529,20721.18475833,147581.5355003379
1656460800000,20097.57928236,2022-06-29,20410.10267119,19826.51801242,20259.57834176,173890.1167036287
1656547200000,19959.94399856,2022-06-30,20148.40183057,18611.812994,20099.99952807,231494.33430627728
1656633600000,19254.23453147,2022-07-01,20902.07753414,18950.87278493,19941.72510182,261986.57021682247
1656720000000,19226.22827484,2022-07-02,19435.09097113,18958.86338603,19257.83741009,99968.17321258051
1656806400000,19301.4465448,2022-07-03,19633.92633297,18741.9199868,19228.48929582,116695.7808965848
1656892800000,20213.8382104,2022-07-04,20335.81934261,19033.82405555,19292.0500259,154103.48109577803
1656979200000,20156.52291065,2022-07-05,20729.19902658,19272.39644814,20215.5495098,205434.6694118431
1657065600000,20545.35236415,2022-07-06,20660.31155536,19740.75627777,20156.97024098,175833.95984901936
1657152000000,21609.73780727,2022-07-07,21833.10560957,20231.14332351,20541.34942703,188724.69417566963
1657238400000,21584.09870414,2022-07-08,22488.38052798,21173.93017566,21612.07230927,528070.1564675185
1657324800000,21581.01927849,2022-07-09,21968.00847073,21311.43163128,21582.89563617,232809.0382379121
1657411200000,20855.52377882,2022-07-10,21596.6072555,20643.55184876,21580.7560984,253724.42838921933
1657497600000,19949.95365449,2022-07-11,20860.5428122,19863.2851313,20853.4134047,219582.81205285524
1657584000000,19308.91576081,2022-07-12,20039.53379728,19222.23924263,19946.00309149,241332.3593168489
1657670400000,20216.65422938,2022-07-13,20340.8367494,18895.13999175,19309.87535202,369359.8441571152
1657756800000,20581.20021004,2022-07-14,20916.20745556,19601.96755792,20219.41207576,283506.1360898138
1657843200000,20824.93743786,2022-07-15,21194.07997001,20372.98318473,20573.46719699,224470.19938471375
1657929600000,21191.3997511,2022-07-16,21588.41399733,20474.64580839,20824.70895555,190297.93909488872
1658016000000,20794.19901682,2022-07-17,21673.93688234,20749.70257319,21196.90174751,178917.22874798265
1658102400000,22429.76858101,2022-07-18,22772.19831853,20758.98822632,20795.81733776,385624.2144893612
1658188800000,23395.82970996,2022-07-19,23799.90283189,21579.92127457,22432.10925182,424696.37294008664
1658275200000,23225.331904,2022-07-20,24277.03308009,22914.0243112,23396.65575761,370321.6421992205
1658361600000,23152.59364688,2022-07-21,23432.48286293,22338.77671926,23224.85469282,276748.43390509806
1658448000000,22685.28187766,2022-07-22,23757.59691702,22503.89625891,23153.08304665,255392.5675186425
1658534400000,22450.73528306,2022-07-23,23004.06414615,21944.29746153,22685.19793427,175106.0821581236
1658620800000,22583.99020051,2022-07-24,23018.49020675,22257.78548767,22450.16882196,158183.51416563004
1658707200000,21311.07303894,2022-07-25,22667.89776426,21253.95160237,22580.06739905,300385.07384605304
1658793600000,21257.1321064,2022-07-26,21345.63993559,20711.2268181,21310.51888372,249776.06945761695
1658880000000,22960.57253784,2022-07-27,23115.41753275,21039.78554805,21258.03043849,332169.7095391582
1658966400000,23848.33645644,2022-07-28,24204.79075036,22580.12358798,22961.5920923,372536.5429297586
1659052800000,23781.00356356,2022-07-29,24451.17624781,23424.33959312,23849.972769,314244.23675275466
1659139200000,23648.78251023,2022-07-30,24671.94292089,23509.93194995,23783.36266178,232819.2101316138
1659225600000,23297.87656651,2022-07-31,24200.82715027,23234.33545196,23650.0593067,186707.14402606004
1659312000000,23267.87026843,2022-08-01,23514.46779327,22856.54352963,23302.29159445,223350.7902756869
1659398400000,22989.82664441,2022-08-02,23469.62931436,22646.28337273,23268.50543044,246532.6785003973
1659484800000,22823.58050335,2022-08-03,23644.72249174,22687.67252114,22988.2240805,240961.25868162035
1659571200000,22624.8019645,2022-08-04,23229.74648089,22388.44150344,22818.07612989,244125.9862345393
1659657600000,23316.97154577,2022-08-05,23469.53760348,22588.06140171,22622.08974396,289692.942414645
1659744000000,22954.9720568,2022-08-06,23359.38725346,22912.41607701,23314.19422373,117684.13536729832
1659830400000,23178.44074678,2022-08-07,23402.89753524,22844.07249961,22954.9787027,122946.80268984997
1659916800000,23813.49847218,2022-08-08,24247.22765706,23155.7915423,23177.3808975,258408.44014457148
1660003200000,23154.20908349,2022-08-09,23931.58028194,22871.47457801,23815.65101366,219047.9646063343
1660089600000,23962.13218585,2022-08-10,24221.65549685,22665.58967386,23151.92678368,327529.4518513129
1660176000000,23949.53322048,2022-08-11,24921.16942656,23861.80523755,23954.87267853,375303.2200179695
1660262400000,24413.442716,2022-08-12,24466.03557714,23592.32901275,23944.22618377,245374.7210571748
1660348800000,24451.21063387,2022-08-13,24897.9655629,24293.33719385,24413.49793888,216170.29574623643
1660435200000,24310.59845357,2022-08-14,25052.19386999,24150.80398234,24447.77524782,218342.25143507269
1660521600000,24099.37443619,2022-08-15,25216.92280343,23777.30365073,24314.81927008,358473.97570932674
1660608000000,23858.98360553,2022-08-16,24253.75040732,23672.20392627,24094.77468526,254541.5567219776
1660694400000,23344.10940229,2022-08-17,24449.11227266,23179.90749297,23858.92775419,305729.6014324742
1660780800000,23192.06093438,2022-08-18,23601.15541485,23111.94062849,23341.53392921,191655.66945063707
1660867200000,20834.20384774,2022-08-19,23209.19355801,20783.92501212,23192.23031515,458378.7342262377
1660953600000,21140.08379904,2022-08-20,21368.4625704,20762.33900765,20834.10640431,261886.1423299635
1661040000000,21512.06999121,2022-08-21,21795.43081498,21069.53284711,21139.9105778,221675.23382052887
1661126400000,21398.18720978,2022-08-22,21543.93091578,20891.07754996,21515.49017119,310640.32602095633
1661212800000,21528.46680966,2022-08-23,21685.13693905,20888.87349707,21398.19378538,283897.2051550312
1661299200000,21368.35648105,2022-08-24,21902.97776436,21143.74981866,21526.5821419,251412.0777702896
1661385600000,21558.03798936,2022-08-25,21820.00048692,21309.82419009,21367.83241509,224823.89541859983
1661472000000,20247.0032981,2022-08-26,21884.220087,20111.60070723,21559.27034125,418601.4668179875
1661558400000,20035.34943991,2022-08-27,20397.72662681,19800.11746903,20248.02952839,235581.69457001897
1661644800000,19558.05413147,2022-08-28,20166.61745315,19522.517265,20036.97357129,196713.6328614232
1661731200000,20288.77483631,2022-08-29,20428.34487295,19549.31656607,19554.06268345,303021.08456484275
1661817600000,19811.77687379,2022-08-30,20579.76838031,19545.3446,20287.02157307,373298.2157286426
1661904000000,20052.43148399,2022-08-31,20491.66291542,19802.0392285,19816.72500147,377722.44047810254
1661990400000,20139.02826559,2022-09-01,20209.46627207,19566.13063452,20050.2112733,328555.78138877684
1662076800000,19954.9979453,2022-09-02,20442.78995677,19755.44836932,20140.25347369,327667.025684747
1662163200000,19832.2554126,2022-09-03,20059.70040328,19652.926154,19956.75464268,180848.24311822603
1662249600000,20002.20167807,2022-09-04,20027.95524944,19583.48344049,19832.76620599,190576.0264057308
1662336000000,19795.29870175,2022-09-05,20058.75220196,19633.41491785,20001.64631739,277207.40158371616
1662422400000,18790.70800285,2022-09-06,20180.09486081,18654.77610078,19794.40241239,509206.9439729686
1662508800000,19292.88386009,2022-09-07,19464.42385502,18522.00438435,18790.57874214,379905.67614453594
1662595200000,19321.2039796,2022-09-08,19457.43583022,19012.52957067,19292.43145917,347723.41954010935
1662681600000,21367.47600888,2022-09-09,21617.61208161,19290.67586198,19319.85151383,578226.8731912164
1662768000000,21653.83567644,2022-09-10,21816.40624824,21120.47622559,21368.2672396,374718.779884601
1662854400000,21832.33125703,2022-09-11,21865.54823297,21355.30388519,21653.31629797,335058.37982535205
1662940800000,22402.27852114,2022-09-12,22489.74230856,21546.22247024,21831.46931266,511718.3176397345
1663027200000,20174.66935704,2022-09-13,22828.07091839,19869.04336194,22400.53507346,613784.8900903293
1663113600000,20228.18001591,2022-09-14,20538.43965991,19619.86500487,20175.4068407,441186.2650142962
1663200000000,19702.92040861,2022-09-15,20334.2512615,19490.21040877,20228.29276855,427208.4278550923
1663286400000,19803.46316389,2022-09-16,19891.76439424,19010.39112363,19701.04725777,363528.4996785685
1663372800000,20115.28915173,2022-09-17,20194.29522277,19748.53220595,19803.76994433,236965.55885748385
1663459200000,19416.82549151,2022-09-18,20119.44286696,19335.47232006,20115.03959507,314413.81317570125
1663545600000,19540.93694922,2022-09-19,19686.46942894,18246.08802505,19416.47909393,524079.9139285608
1663632000000,18875.91078755,2022-09-20,19640.5732508,18722.06261193,19539.47414497,431149.0585892785
1663718400000,18460.93291804,2022-09-21,19957.11508905,18154.74268864,18877.45066473,576309.4862314581
1663804800000,19401.96104264,2022-09-22,19543.31868944,18359.1912923,18462.57625171,537122.8051022966
1663891200000,19289.74905048,2022-09-23,19499.80387862,18538.9135553,19403.97102067,502197.8360871144
1663977600000,18921.26915714,2022-09-24,19319.32526022,18806.33119498,19293.9182746,293751.5199015189
1664064000000,18808.81215717,2022-09-25,19182.42753646,18629.27040997,18928.61591359,240910.62184992965
1664150400000,19234.49736493,2022-09-26,19320.30182957,18680.70574003,18808.16413252,593127.3647720839
1664236800000,19080.96689323,2022-09-27,20387.11780737,18822.75432839,19234.92594071,788921.2243234598
1664323200000,19411.17904875,2022-09-28,19781.14897947,18474.11389882,19076.13962565,689317.8776022034
1664409600000,19594.86156032,2022-09-29,19648.33947623,18842.29647854,19413.51351876,535971.0692691752
1664496000000,19422.80221717,2022-09-30,20184.95569441,19152.95031136,19592.30281904,593453.787947872
1664582400000,19312.83616034,2022-10-01,19485.99771498,19161.00620154,19422.69566173,197832.76785665972
1664668800000,19057.11919363,2022-10-02,19396.59032446,18923.09400917,19313.01541182,254968.16640376835
1664755200000,19631.55881689,2022-10-03,19722.14704502,18961.2771902,19059.19461362,389946.1456635679
1664841600000,20342.55361649,2022-10-04,20486.90231279,19493.09084857,19630.9218193,451645.97303447744
1664928000000,20161.61557043,2022-10-05,20368.21223656,19736.17435518,20342.76219397,412229.69673290214
1665014400000,19964.75328087,2022-10-06,20456.84246465,19855.12565127,20163.31534101,446609.1035696176
1665100800000,19531.39505698,2022-10-07,20065.23439015,19322.25423769,19963.31066313,332426.0859519067
1665187200000,19419.35194264,2022-10-08,19629.43697394,19237.636038,19533.42987894,134331.81514656448
1665273600000,19442.12086121,2022-10-09,19559.11846647,19318.65829851,19417.65226824,150260.78024820203
1665360000000,19132.04849266,2022-10-10,19527.16402748,19020.4379713,19442.97609286,291156.6263574413
1665446400000,19058.22700441,2022-10-11,19266.63382055,18853.01521106,19130.87021054,341282.01113316696
1665532800000,19155.70482202,2022-10-12,19240.59423392,18958.57716854,19059.31874591,275643.4433372292
1665619200000,19376.30208304,2022-10-13,19510.36886201,18168.4992209,19154.90746443,569703.4230565584
1665705600000,19178.68706661,2022-10-14,19954.61737066,19071.57044445,19375.58481492,474149.81931516534
1665792000000,19069.89036928,2022-10-15,19228.02443306,18976.85024852,19178.02808496,140552.73398582733
1665878400000,19263.49676367,2022-10-16,19427.93199639,19064.1606818,19070.29474963,160682.8102483874
1665964800000,19550.24140876,2022-10-17,19678.51618311,19151.87317823,19262.73470867,295555.5365474278
1666051200000,19330.96440419,2022-10-18,19710.51127602,19095.55581332,19548.71408973,345529.8382433508
1666137600000,19122.62168898,2022-10-19,19365.12812938,19065.54941091,19328.54704265,245752.34559338505
1666224000000,19048.01478358,2022-10-20,19347.27340449,18903.63581065,19126.78236142,300790.50500149815
1666310400000,19166.50553672,2022-10-21,19255.72330481,18657.93920882,19042.37313503,346253.62221762916
1666396800000,19208.36094609,2022-10-22,19257.42012539,19112.55837546,19165.71947467,130377.33443728676
1666483200000,19579.12324689,2022-10-23,19696.78125985,19069.24523422,19210.32113047,205140.19584036295
1666569600000,19330.12455003,2022-10-24,19605.67608649,19157.18426415,19575.98285402,332776.67653921776
1666656000000,20084.6577305,2022-10-25,20421.22047889,19236.17113886,19334.95249804,458284.6029704562
1666742400000,20783.97537833,2022-10-26,21024.48258998,20056.77283886,20084.73970843,534299.3917832443
1666828800000,20296.92527548,2022-10-27,20883.37645235,20202.16292914,20775.42903516,441436.6513468675
1666915200000,20596.39789795,2022-10-28,20755.14969549,20008.30931349,20296.94371769,388328.3734745957
1667001600000,20819.16231981,2022-10-29,21090.45871547,20558.33030084,20596.62660981,335663.7728087467
1667088000000,20631.60118747,2022-10-30,20933.97386169,20520.76853212,20824.54818886,244652.4495426349
1667174400000,20499.55414811,2022-10-31,20848.70384967,20241.4802635,20632.77985794,381224.0699014278
1667260800000,20479.50150741,2022-11-01,20701.49961398,20327.17315575,20490.03841868,340035.2590072441
1667347200000,20165.0568294,2022-11-02,20802.38010798,20057.65812315,20480.77792459,488715.6728793123
1667433600000,20208.06984544,2022-11-03,20406.62273945,20033.28088863,20151.85070158,386435.0810086543
1667520000000,21148.96203429,2022-11-04,21313.32752765,20181.4377825,20207.36421125,577569.1084631607
1667606400000,21302.08872695,2022-11-05,21491.93683109,21083.22158678,21149.70112666,287644.26371189125
1667692800000,20910.21457226,2022-11-06,21378.88335007,20893.33115109,21304.73679874,265610.31652650255
1667779200000,20591.36857791,2022-11-07,21075.26511895,19789.79347903,20909.66632139,475988.74692558777
1667865600000,18563.68054822,2022-11-08,20695.63321634,17070.44369248,20592.62477573,1090696.824247915
1667952000000,15877.68132724,2022-11-09,18637.26483861,15595.44267687,18565.55907371,1066881.5596251255
1668038400000,17649.5561585,2022-11-10,18706.2838517,15761.50680055,15962.35147931,835324.01636652
1668124800000,17053.99806744,2022-11-11,18196.14270349,16286.72137122,17810.947646,535688.5473241257
1668211200000,16837.51755259,2022-11-12,17154.43375309,16606.06276078,17038.05962508,210416.66137545716
1668297600000,16341.54422339,2022-11-13,16967.79176572,16229.21738457,16791.13842619,226263.91622944135
1668384000000,16633.46561993,2022-11-14,17194.32116479,15790.19518514,16314.47457564,478997.6681430248
1668470400000,16902.89218503,2022-11-15,17141.91641955,16504.03581608,16594.70147712,374434.42523996835
1668556800000,16673.61507448,2022-11-16,17029.7672828,16363.15584807,16882.47178942,329475.8340059704
1668643200000,16698.5149025,2022-11-17,16763.80191101,16400.86654033,16646.44752152,269813.77604885446
1668729600000,16715.45412385,2022-11-18,17012.17087151,16527.40991835,16678.0222859,264050.01774314087
1668816000000,16719.28201044,2022-11-19,16828.60726259,16534.40330435,16681.05640379,123885.1205421448
1668902400000,16289.17460903,2022-11-20,16763.65306627,16164.17384457,16681.48555532,185191.1935029638
1668988800000,15792.34297556,2022-11-21,16339.77851546,15458.24128534,16256.84492009,409403.7773730951
1669075200000,16231.72909757,2022-11-22,16321.07184894,15602.72991484,15765.00721156,315344.3710722871
1669161600000,16620.25502448,2022-11-23,16717.26602218,16141.60387257,16206.72733088,332082.40042796906
1669248000000,16610.57450867,2022-11-24,16831.60247107,16448.68836936,16597.75278412,247932.05444467097
1669334400000,16528.88520387,2022-11-25,16648.52780332,15975.50793392,16586.5715011,218412.98712221408
1669420800000,16474.09334198,2022-11-26,16710.10484525,16381.39231222,16513.18595705,204942.72678984035
1669507200000,16434.24610151,2022-11-27,16605.96415821,16401.08864956,16447.95103097,182266.52926267945
1669593600000,16217.05504159,2022-11-28,16499.87882742,15987.42349282,16419.59091342,308707.1653485505
1669680000000,16444.70137611,2022-11-29,16557.58911822,16092.00663313,16205.02062206,293208.87529510906
1669766400000,17157.02425013,2022-11-30,17257.03661966,16422.1914114,16449.2667507,352138.73804624105
1669852800000,16976.15299274,2022-12-01,17936.44396028,16859.12064045,17169.40595798,279918.46939806535
1669939200000,17092.71516385,2022-12-02,17107.33604645,16780.04059446,16978.241605,234021.9523093538
1670025600000,16877.14052092,2022-12-03,17178.2395598,16852.24939265,17096.04534787,171494.32365607275
1670112000000,17105.31759356,2022-12-04,17206.60252032,16877.49331763,16885.56760635,204480.9583451135
1670198400000,16966.92087565,2022-12-05,17428.27696828,16863.06090519,17108.41038164,283138.7198397737
1670284800000,17087.97891403,2022-12-06,17113.26032588,16903.14619024,16970.47320065,258162.1212326577
1670371200000,16835.22011898,2022-12-07,17148.54216247,16673.32504551,17088.15125003,251586.36093919264
1670457600000,17219.89606863,2022-12-08,17308.11139716,16729.95943729,16836.37210929,267705.7661558375
1670544000000,17127.16833727,2022-12-09,17476.40956982,17063.44647634,17224.5812088,265793.93134942645
1670630400000,17126.40549254,2022-12-10,17231.70219326,17077.13588214,17130.74784708,148196.17995501938
1670716800000,17084.93624957,2022-12-11,17310.55303977,17070.92214759,17130.06793985,169301.97108870125
1670803200000,17202.71873921,2022-12-12,17245.64815949,16870.19446757,17087.00310602,256016.9002348008
1670889600000,17774.35719167,2022-12-13,18010.07564794,17072.42221502,17218.98339536,343300.8854981951
1670976000000,17799.81180519,2022-12-14,18385.77908333,17654.94128505,17771.65106699,348800.35542940814
1671062400000,17356.89583242,2022-12-15,17856.24070821,17275.64731205,17805.74507323,278278.5903646953
1671148800000,16628.36291394,2022-12-16,18262.25986157,16520.28938498,17364.16232959,331872.598255297
1671235200000,16780.28156575,2022-12-17,16805.56076088,16584.85851935,16633.957826,171035.8175038074
1671321600000,16737.36897081,2022-12-18,16863.81381946,16655.04198104,16778.73322405,122586.49026240062
1671408000000,16439.33410047,2022-12-19,16819.74011637,16260.86584642,16745.25908879,219737.0728148125
1671494400000,16898.54262764,2022-12-20,17069.26014851,16397.22719997,16437.58022348,295711.7596616843
1671580800000,16823.37766312,2022-12-21,16931.04793654,16717.5329038,16906.97168784,181345.56877261616
1671667200000,16822.82374857,2022-12-22,16872.52611335,16558.32196312,16826.48410256,206896.79504207324
1671753600000,16778.25853161,2022-12-23,17237.16490502,16736.67931611,16860.45724863,189537.0626392644
1671840000000,16835.00526146,2022-12-24,16880.64796372,16757.04533539,16777.12012936,110264.10400971098
1671926400000,16833.59736317,2022-12-25,16869.81829234,16727.35312564,16842.19717662,134357.78839612933
1672012800000,16919.3689372,2022-12-26,16945.70492611,16789.10784006,16828.87871421,136368.12019537488
1672099200000,16709.41628175,2022-12-27,16978.12190537,16592.68100039,16914.97440162,193695.3432194102
1672185600000,16551.67945132,2022-12-28,16786.09903449,16461.19663315,16698.77628984,225079.4494924661
1672272000000,16635.80163343,2022-12-29,16674.84405314,16482.16888487,16541.67232574,183210.30621144755
1672358400000,16613.01217335,2022-12-30,17995.74770747,16334.51094499,16639.82586969,201290.7197125336
1672444800000,16533.83594072,2022-12-31,16645.78603595,16463.72310769,16603.31756867,134068.63347746726
1672531200000,16619.21071995,2023-01-01,16654.88742139,16493.25565172,16542.78372545,109362.64270001928
1672617600000,16682.19650927,2023-01-02,16804.03561466,16530.77263687,16628.47298536,139289.08649315976
1672704000000,16679.51741462,2023-01-03,16816.63069611,16597.62835294,16668.09220294,178793.35628139946
1672790400000,16852.77996797,2023-01-04,16995.81704414,16647.29622555,16679.52554559,256622.99150391624
1672876800000,16839.02871822,2023-01-05,16882.60676246,16747.15314295,16845.1400624,180627.7794268673
1672963200000,16955.91623147,2023-01-06,17071.65728384,16671.85414683,16830.80561684,237434.49353947904
1673049600000,16942.72445554,2023-01-07,16992.01910866,16879.44003107,16947.6670916,109526.13764513309
1673136000000,17132.67774701,2023-01-08,17173.32176376,16908.93527186,16944.00429048,146700.63816604082
1673222400000,17186.40558951,2023-01-09,17405.38319633,17098.2311865,17124.36047581,309482.1587827064
1673308800000,17444.8276131,2023-01-10,17501.93832925,16979.77190406,17178.78774761,253500.91000405137
1673395200000,17949.45204305,2023-01-11,18004.37351734,17313.29222433,17435.83021779,299626.29527116247
1673481600000,18849.86498793,2023-01-12,19118.63205877,17906.60915106,17941.98990829,566783.1407232694
1673568000000,19933.9879089,2023-01-13,20112.61774889,18714.42853591,18848.34032309,452381.7554816183
1673654400000,20957.60762512,2023-01-14,21399.90985469,19891.85899024,19928.5372412,502156.47491350066
1673740800000,20876.46572975,2023-01-15,21053.32264992,20554.88048668,20956.7974393,219409.53885069804
1673827200000,21189.25077986,2023-01-16,21467.69148486,20612.58617546,20878.38362187,351122.8769894148
1673913600000,21144.60000095,2023-01-17,21638.16664856,20828.34099505,21191.17162678,325013.2319114
1674000000000,20689.47771613,2023-01-18,21657.73020796,20399.97640745,21135.45352363,415103.0607264148
1674086400000,21081.07666877,2023-01-19,21207.52626874,20657.05304661,20674.37393702,278407.32588393847
1674172800000,22680.26386993,2023-01-20,22756.03537255,20859.57173149,21079.08651031,388967.34775066056
1674259200000,22779.96843815,2023-01-21,23380.19036436,22424.40631297,22670.64116659,401704.3336110583
1674345600000,22710.93675046,2023-01-22,23083.1547072,22307.38698907,22786.17281599,293619.81207829184
1674432000000,22914.76740624,2023-01-23,23179.77349362,22494.67764821,22712.59902081,337237.3227701926
1674518400000,22628.66611902,2023-01-24,23166.386619,21837.6516848,22920.63895732,345431.13473000453
1674604800000,23063.02380714,2023-01-25,23814.39356794,22301.96354693,22633.14003115,399795.5289092617
1674691200000,23005.0424483,2023-01-26,23283.51252539,22845.1043803,23059.19970374,322011.13446645526
1674777600000,23058.93129315,2023-01-27,23502.1555208,22531.81864052,23009.14791415,322548.99260636384
1674864000000,23022.53674038,2023-01-28,23192.12064411,22877.79247155,23077.76957466,157041.4129841129
1674950400000,23739.79381357,2023-01-29,23972.19657465,22960.96303346,23025.09109835,330154.2712688993
1675036800000,22826.53182178,2023-01-30,23811.34705037,22500.84563601,23745.37641075,351112.1818607927
1675123200000,23126.08256331,2023-01-31,23328.05921876,22715.41948765,22831.38578501,294659.20028055226
1675209600000,23723.55895502,2023-02-01,23813.75756637,22761.66783267,23128.57234178,345112.2967274088
1675296000000,23483.51602015,2023-02-02,24254.43812626,23365.18248679,23737.68403173,396158.146371646
1675382400000,23424.91487064,2023-02-03,23723.57789968,23207.5792661,23491.85711142,352352.28041066503
1675468800000,23321.42204343,2023-02-04,23589.02620056,23255.01209555,23432.57942576,172185.685200842
1675555200000,22938.12222337,2023-02-05,23495.14728684,22745.94128881,23327.49557424,222332.9629178524
1675641600000,22757.13674758,2023-02-06,23162.54032774,22613.20679718,22948.318164,283141.3218580059
1675728000000,23237.14193867,2023-02-07,23366.38254481,22742.96803055,22762.62488131,319425.57112322707
1675814400000,22951.79497931,2023-02-08,23452.13773629,22672.5546268,23246.97943987,293887.66159083805
1675900800000,21790.11076223,2023-02-09,23023.10314458,21688.92959814,22963.34124287,439982.2957907763
